Id,House name,House place,House price,House introduction,room_count,min_area,max_area,avg_area,property_type,price_flag
237,越秀招商云悦湾,上城,42000.0,商业/建筑面积：38-59㎡,商业,38.0,59.0,48.5,商业,正常
238,时代湘湖,萧山,30000.0,商业/建筑面积：36-69㎡,商业,36.0,69.0,52.5,商业,正常
239,东投悦荣府,临安,16200.0,2室/3室/4室/建筑面积：77-125㎡,2,77.0,125.0,101.0,住宅,正常
240,吾角商业中心,钱塘,25500.0,商业/建筑面积：34-52㎡,商业,34.0,52.0,43.0,商业,正常
241,越秀星悦城,临安,22000.0,3室/4室/建筑面积：95-125㎡,3,95.0,125.0,110.0,住宅,正常
242,颐和山庄,临安,23000.0,2室/3室/4室/别墅/建筑面积：79-197㎡,2,79.0,197.0,138.0,别墅,正常
243,华景川曜珹里,余杭,33150.0,4室/别墅/建筑面积：140-168㎡,4,140.0,168.0,154.0,别墅,正常
244,龙湖天瑄城,上城,30000.0,建筑面积：605100㎡,,,,,住宅,正常
245,信达之江壹品,西湖,990.0,别墅/建筑面积：180-195㎡,别墅,180.0,195.0,187.5,别墅,正常
246,杭房城发润如园,上城,28900.0,4室/建筑面积：139㎡,4,,,,住宅,正常
247,Mo.C星辉时光城,萧山,21000.0,商业/建筑面积：27-72㎡,商业,27.0,72.0,49.5,商业,正常
248,青西铭府,钱塘,20800.0,3室/4室/建筑面积：101-136㎡,3,101.0,136.0,118.5,住宅,正常
249,杭臻源筑,钱塘,37500.0,3室/4室/建筑面积：105-142㎡,3,105.0,142.0,123.5,住宅,正常
250,云檐里,余杭,403.0,别墅/建筑面积：163-168㎡,别墅,163.0,168.0,165.5,别墅,别墅价格异常低
251,和家园臻园,西湖,1614.0,4室/5室/别墅/建筑面积：148-240㎡,4,148.0,240.0,194.0,别墅,正常
252,蓝城·春风里,杭州周边,23800.0,2室/3室/建筑面积：70-114㎡,2,70.0,114.0,92.0,住宅,正常
253,滨江兴耀·枫翠岚湾,萧山,30000.0,3室/4室/建筑面积：96-125㎡,3,96.0,125.0,110.5,住宅,正常
254,英蓝岫町华庭,拱墅,56246.0,建筑面积：224199㎡,,,,,住宅,正常
255,赞成翠悦半岛,萧山,36900.0,3室/4室/别墅/建筑面积：89.78-165.64㎡,3,89.78,165.64,127.71,别墅,正常
256,西溪宸悦,西湖,41500.0,商业/建筑面积：35-168㎡,商业,35.0,168.0,101.5,商业,正常
257,久宸里,上城,80000.0,商业/建筑面积：255-515㎡,商业,255.0,515.0,385.0,商业,正常
258,招商蛇口花栖云境里,萧山,25600.0,3室/4室/建筑面积：100.45-115.57㎡,3,100.45,115.57,108.00999999999999,住宅,正常
259,云汇城SOHO,余杭,25000.0,商业/建筑面积：57-60㎡,商业,57.0,60.0,58.5,商业,正常
260,棠源美宸里,拱墅,34000.0,3室/4室/建筑面积：98-120㎡,3,98.0,120.0,109.0,住宅,正常
261,锦上悦华里,萧山,18000.0,3室/4室/建筑面积：89-115㎡,3,89.0,115.0,102.0,住宅,正常
262,钱潮鸣翠云筑,上城,67600.0,建筑面积：101236㎡,,,,,住宅,正常
263,滨融府,拱墅,50000.0,建筑面积：51161㎡,,,,,住宅,正常
264,碧桂园万科悦望名邸,富阳,21900.0,3室/4室/别墅/建筑面积：95-199.21㎡,3,95.0,199.21,147.10500000000002,别墅,正常
265,滨江定福阁,上城,4000.0,建筑面积：28229㎡,,,,,住宅,正常
266,山水时代,萧山,38000.0,商业/建筑面积：59-70㎡,商业,59.0,70.0,64.5,商业,正常
267,樟宜翠湾,萧山,29800.0,3室/4室/建筑面积：89-130㎡,3,89.0,130.0,109.5,住宅,正常
268,翠揽云境,上城,44400.0,3室/4室/建筑面积：106-146㎡,3,106.0,146.0,126.0,住宅,正常
269,天樾四季,临平,22813.0,3室/4室/别墅/建筑面积：95-139㎡,3,95.0,139.0,117.0,别墅,正常
270,美致印象中心,临平,18000.0,商业/建筑面积：29-71㎡,商业,29.0,71.0,50.0,商业,正常
271,银城青山湖畔临枫园,临安,21000.0,3室/4室/别墅/建筑面积：89-140㎡,3,89.0,140.0,114.5,别墅,正常
272,华城茶语华邸,临平,23000.0,3室/4室/5室/建筑面积：97-366㎡,3,97.0,366.0,231.5,住宅,正常
273,旭辉珺和府,萧山,14600.0,3室/4室/建筑面积：89-120㎡,3,89.0,120.0,104.5,住宅,正常
274,建发·云熙,余杭,30410.0,建筑面积：152355㎡,,,,,住宅,正常
275,春风长住·晴翠秋时府,临平,23600.0,3室/4室/建筑面积：97-117㎡,3,97.0,117.0,107.0,住宅,正常
276,中交保利江语云城,富阳,16300.0,3室/4室/建筑面积：89-120㎡,3,89.0,120.0,104.5,住宅,正常
277,凯德金沙项目,钱塘,38300.0,建筑面积：89225㎡,,,,,住宅,正常
278,西房良语云缦,临平,28500.0,3室/4室/建筑面积：96-139㎡,3,96.0,139.0,117.5,住宅,正常
279,中南未来里,余杭,40000.0,商业/建筑面积：35-73㎡,商业,35.0,73.0,54.0,商业,正常
280,华夏·溪揽星院,余杭,436.0,别墅/建筑面积：142-182㎡,别墅,142.0,182.0,162.0,别墅,别墅价格异常低
281,望江月小区,桐庐县,8500.0,3室/建筑面积：100-112㎡,3,100.0,112.0,106.0,住宅,正常
282,星翠芳华府,临平,26100.0,3室/4室/建筑面积：95-139㎡,3,95.0,139.0,117.0,住宅,正常
283,航成悦府,建德市,6800.0,2室/3室/4室/建筑面积：73-122㎡,2,73.0,122.0,97.5,住宅,正常
284,杭房首望澜翠府,富阳,19700.0,3室/4室/别墅/建筑面积：112-222㎡,3,112.0,222.0,167.0,别墅,正常
285,龙湖铂曜星座,钱塘,16167.0,商业/建筑面积：42-64㎡,商业,42.0,64.0,53.0,商业,正常
286,恒福禹都,临安,373.0,2室/3室/4室/别墅/建筑面积：75-164㎡,2,75.0,164.0,119.5,别墅,别墅价格异常低
287,驭远久映樾府,钱塘,22700.0,3室/4室/5室/建筑面积：98-170㎡,3,98.0,170.0,134.0,住宅,正常
288,杭房·启润学府,富阳,24500.0,3室/4室/建筑面积：98-129㎡,3,98.0,129.0,113.5,住宅,正常
289,之江印,西湖,30000.0,商业/建筑面积：32-41㎡,商业,32.0,41.0,36.5,商业,正常
290,滨江·清来嘉座,拱墅,38000.0,建筑面积：177851㎡,,,,,住宅,正常
291,凤凰府邸,临安,9800.0,2室/3室/别墅/建筑面积：75-222㎡,2,75.0,222.0,148.5,别墅,正常
292,万泰华章,萧山,17000.0,3室/4室/建筑面积：89-118㎡,3,89.0,118.0,103.5,住宅,正常
293,广宇锦云里,富阳,21380.0,3室/4室/5室/建筑面积：95-160.96㎡,3,95.0,160.96,127.98,住宅,正常
294,未来云帆城公寓,钱塘,20000.0,商业/建筑面积：45-90㎡,商业,45.0,90.0,67.5,商业,正常
295,西投滨江五幸金座公寓,西湖,28000.0,商业/建筑面积：25.7-53㎡,商业,25.7,53.0,39.35,商业,正常
296,银昇·隐舟府,萧山,17500.0,3室/别墅/建筑面积：112-163㎡,3,112.0,163.0,137.5,别墅,正常
297,华发荟天府,临安,22800.0,2室/3室/建筑面积：70-119㎡,2,70.0,119.0,94.5,住宅,正常
298,湖畔澄庐,淳安县,13000.0,3室/4室/别墅/建筑面积：95-183㎡,3,95.0,183.0,139.0,别墅,正常
299,山水华府,富阳,22000.0,3室/4室/建筑面积：96-116㎡,3,96.0,116.0,106.0,住宅,正常
300,德信空港城,萧山,23000.0,商业/建筑面积：34-43㎡,商业,34.0,43.0,38.5,商业,正常
301,中天溪珺庭,临安,22800.0,1室/2室/建筑面积：50-95㎡,1,50.0,95.0,72.5,住宅,正常
302,华鸿都会中心,萧山,55000.0,商业/建筑面积：430-450㎡,商业,430.0,450.0,440.0,商业,正常
303,保亿丽云府,临安,19388.0,3室/4室/建筑面积：94-124㎡,3,94.0,124.0,109.0,住宅,正常
304,桃语春福里,临安,14300.0,1室/2室/3室/4室/别墅/建筑面积：36-130㎡,1,36.0,130.0,83.0,别墅,正常
305,同进韵动城,萧山,25000.0,商业/建筑面积：50-56㎡,商业,50.0,56.0,53.0,商业,正常
306,春山明月?台树,临安,397.0,别墅/建筑面积：155-185㎡,别墅,155.0,185.0,170.0,别墅,别墅价格异常低
307,绿地商业中心,上城,38000.0,商业/建筑面积：46-110㎡,商业,46.0,110.0,78.0,商业,正常
308,大家云上金铭府,富阳,22000.0,3室/4室/建筑面积：88.04-125㎡,3,88.04,125.0,106.52000000000001,住宅,正常
309,奥城望,桐庐县,15000.0,3室/4室/别墅/建筑面积：90-246㎡,3,90.0,246.0,168.0,别墅,正常
310,滨湖天地,临安,21800.0,3室/4室/建筑面积：89-169㎡,3,89.0,169.0,129.0,住宅,正常
311,招商德信云望之宸,富阳,25000.0,3室/4室/建筑面积：95-122㎡,3,95.0,122.0,108.5,住宅,正常
312,公元帝景,萧山,614.0,别墅/建筑面积：285-495㎡,别墅,285.0,495.0,390.0,别墅,正常
313,越秀·云麓悦映邸,临安,18200.0,3室/建筑面积：89-89㎡,3,89.0,89.0,89.0,住宅,正常
314,融创云辰富源里,富阳,27000.0,3室/4室/建筑面积：98.41-135㎡,3,98.41,135.0,116.705,住宅,正常
315,瑶琳华庭,桐庐县,10500.0,1室/2室/建筑面积：43-73㎡,1,43.0,73.0,58.0,住宅,正常
316,云川未来城,富阳,18800.0,3室/4室/建筑面积：89-135㎡,3,89.0,135.0,112.0,住宅,正常
317,赞成武林里,拱墅,32000.0,商业/建筑面积：37-37㎡,商业,37.0,37.0,37.0,商业,正常
318,天荟未来之光城,余杭,25000.0,商业/建筑面积：25-35㎡,商业,25.0,35.0,30.0,商业,正常
319,海伦堡星座,上城,28000.0,商业/建筑面积：48.79㎡,商业,,,,商业,正常
320,未来之芯,临安,11000.0,建筑面积：60-90㎡,,60.0,90.0,75.0,住宅,正常
321,绿城千岛湖柳岸晓风,淳安县,300.0,3室/4室/建筑面积：89-143㎡,3,89.0,143.0,116.0,住宅,住宅价格异常低
322,翠苑荟公寓,西湖,47000.0,商业/建筑面积：40-77㎡,商业,40.0,77.0,58.5,商业,正常
323,浅山明月府,桐庐县,10800.0,3室/建筑面积：105-123㎡,3,105.0,123.0,114.0,住宅,正常
324,鼎和金座,临平,20000.0,商业/建筑面积：35-45㎡,商业,35.0,45.0,40.0,商业,正常
325,华景川云萃天和城,富阳,18800.0,3室/4室/建筑面积：98-123㎡,3,98.0,123.0,110.5,住宅,正常
326,西溪美岸,余杭,38000.0,商业/建筑面积：41-73㎡,商业,41.0,73.0,57.0,商业,正常
327,枫柏兰庭,临安,11000.0,3室/4室/建筑面积：89-129㎡,3,89.0,129.0,109.0,住宅,正常
328,绿城·檀影云庐,临安,300.0,别墅/建筑面积：128-163㎡,别墅,128.0,163.0,145.5,别墅,别墅价格异常低
329,滨汇名望云筑,富阳,25273.0,商业/建筑面积：320-520㎡,商业,320.0,520.0,420.0,商业,正常
330,宸锦学府,临安,22000.0,2室/建筑面积：70-70㎡,2,70.0,70.0,70.0,住宅,正常
331,之江门公寓,西湖,32000.0,商业/建筑面积：55㎡,商业,,,,商业,正常
332,辰春澜城,富阳,21000.0,3室/建筑面积：89-105㎡,3,89.0,105.0,97.0,住宅,正常
333,同人山庄,临安,450.0,别墅/建筑面积：117-211㎡,别墅,117.0,211.0,164.0,别墅,别墅价格异常低
334,敏捷星著柏悦府,临安,22800.0,3室/4室/建筑面积：89-139㎡,3,89.0,139.0,114.0,住宅,正常
335,祥生中心,上城,38000.0,商业/建筑面积：45-71㎡,商业,45.0,71.0,58.0,商业,正常
336,建杭江与河公寓,上城,75000.0,未知,,,,,住宅,正常
337,千岛湖雨润星雨华府,淳安县,12500.0,2室/3室/4室/建筑面积：82-193㎡,2,82.0,193.0,137.5,住宅,正常
338,美的西径晓风,临安,18000.0,3室/4室/别墅/建筑面积：89-197㎡,3,89.0,197.0,143.0,别墅,正常
339,龙大悦江府,建德市,31000.0,2室/4室/别墅/建筑面积：105-178㎡,2,105.0,178.0,141.5,别墅,正常
340,佳源锦晟里,临安,20000.0,1室/2室/3室/建筑面积：49-89㎡,1,49.0,89.0,69.0,住宅,正常
341,紫创商务中心,西湖,43000.0,商业/建筑面积：39-57㎡,商业,39.0,57.0,48.0,商业,正常
342,东亚溪雅香舍,临安,10446.0,2室/3室/4室/建筑面积：75-139㎡,2,75.0,139.0,107.0,住宅,正常
343,千岛湖香里开元度假村,淳安县,17000.0,1室/建筑面积：46-80㎡,1,46.0,80.0,63.0,住宅,正常
344,招商1872汇港城,上城,45000.0,商业/建筑面积：38-55㎡,商业,38.0,55.0,46.5,商业,正常
345,越秀归悦里,临安,21600.0,2室/3室/别墅/建筑面积：87-175㎡,2,87.0,175.0,131.0,别墅,正常
346,绿城·良渚芯云,余杭,38439.0,建筑面积：255000㎡,,,,,住宅,正常
347,曲江新鸥鹏杭州第三城,临平,30000.0,建筑面积：243691㎡,,,,,住宅,正常
348,桃李望湖,临安,26892.0,3室/4室/建筑面积：108-178㎡,3,108.0,178.0,143.0,住宅,正常
349,未来新湖中心,余杭,33000.0,商业/建筑面积：55-61㎡,商业,55.0,61.0,58.0,商业,正常
350,圆尊府,桐庐县,20800.0,3室/4室/别墅/建筑面积：89-139㎡,3,89.0,139.0,114.0,别墅,正常
351,绿地潮悦江山城,富阳,27000.0,2室/3室/4室/建筑面积：81.09-144㎡,2,81.09,144.0,112.545,住宅,正常
352,富春云庄,桐庐县,19000.0,3室/4室/别墅/建筑面积：102-222㎡,3,102.0,222.0,162.0,别墅,正常
353,鼎创财富中心,余杭,32000.0,商业/建筑面积：45-56㎡,商业,45.0,56.0,50.5,商业,正常
354,云栖奇岭府,桐庐县,230.0,别墅/建筑面积：147-215㎡,别墅,147.0,215.0,181.0,别墅,别墅价格异常低
355,宝湖龙渡,杭州周边,20000.0,2室/3室/4室/5室/建筑面积：88.28-194.6㎡,2,88.28,194.6,141.44,住宅,正常
356,越秀·星颂府,临安,25900.0,3室/建筑面积：89-99㎡,3,89.0,99.0,94.0,住宅,正常
357,天溪半岛,桐庐县,850.0,别墅/建筑面积：551-999㎡,别墅,551.0,999.0,775.0,别墅,正常
358,大麗和和中心,余杭,32800.0,建筑面积：38000㎡,,,,,住宅,正常
359,之江潮,西湖,33000.0,商业/建筑面积：50-51㎡,商业,50.0,51.0,50.5,商业,正常
360,新湖金色池塘,余杭,549.0,3室/4室/别墅/建筑面积：108-245㎡,3,108.0,245.0,176.5,别墅,正常
361,千岛鲁能胜地,淳安县,170.0,别墅/建筑面积：85-235㎡,别墅,85.0,235.0,160.0,别墅,别墅价格异常低
362,和兴云合印中心,上城,40000.0,建筑面积：113587㎡,,,,,住宅,正常
363,中海钱江国际中心,滨江,27000.0,建筑面积：785㎡,,,,,住宅,正常
364,EIC,萧山,36000.0,建筑面积：500000㎡,,,,,住宅,正常
365,明煦源赋里,临安,19800.0,3室/4室/别墅/建筑面积：89-170㎡,3,89.0,170.0,129.5,别墅,正常
366,嘉合未来金座,余杭,35000.0,商业/建筑面积：30-33㎡,商业,30.0,33.0,31.5,商业,正常
367,江畔云庐,建德市,18000.0,3室/4室/建筑面积：89-126㎡,3,89.0,126.0,107.5,住宅,正常
368,樾青里,富阳,20820.0,3室/4室/建筑面积：89-115㎡,3,89.0,115.0,102.0,住宅,正常
369,光谷国际中心,富阳,19000.0,商业/建筑面积：45-55㎡,商业,45.0,55.0,50.0,商业,正常
370,沁悦宸轩,富阳,18800.0,3室/建筑面积：89-95㎡,3,89.0,95.0,92.0,住宅,正常
371,荣上青云府,临安,285.0,1室/2室/3室/别墅/建筑面积：41-160㎡,1,41.0,160.0,100.5,别墅,别墅价格异常低
372,杭与城天街地标铺,余杭,40000.0,未知,,,,,住宅,正常
373,绿城青亭,拱墅,26000.0,建筑面积：48-53㎡,,48.0,53.0,50.5,住宅,正常
374,春山隐树院,临安,760.0,别墅/建筑面积：211-218㎡,别墅,211.0,218.0,214.5,别墅,正常
375,融悦天辰府,临安,12000.0,3室/4室/建筑面积：89-139㎡,3,89.0,139.0,114.0,住宅,正常
376,广宇东润大厦,上城,38000.0,商业/建筑面积：58-95㎡,商业,58.0,95.0,76.5,商业,正常
377,保亿观雲昆月城,临安,,建筑面积：229000㎡,,,,,住宅,正常
378,宸著锦庭,临安,21800.0,3室/4室/建筑面积：97-115㎡,3,97.0,115.0,106.0,住宅,正常
379,中豪·桃源时代,拱墅,18000.0,建筑面积：250000㎡,,,,,住宅,正常
380,领界大厦,滨江,40000.0,建筑面积：108370㎡,,,,,住宅,正常
381,西房湖语牧松里,临安,360.0,别墅/建筑面积：173-173㎡,别墅,173.0,173.0,173.0,别墅,别墅价格异常低
382,千岛湖青溪银泰城泰悦府,淳安县,15000.0,3室/4室/建筑面积：128-177㎡,3,128.0,177.0,152.5,住宅,正常
383,新安明月府,建德市,17500.0,3室/4室/别墅/建筑面积：89-175㎡,3,89.0,175.0,132.0,别墅,正常
384,景顺铂悦城,西湖,30000.0,建筑面积：41㎡,,,,,住宅,正常
385,中海·钱江ONE,上城,70000.0,建筑面积：51.56-219.74㎡,,51.56,219.74,135.65,住宅,正常
386,建德八佰伴购物中心,建德市,14800.0,商业/建筑面积：42-47㎡,商业,42.0,47.0,44.5,商业,正常
387,运河万科中心,拱墅,25000.0,建筑面积：666-2941.49㎡,,666.0,2941.49,1803.745,住宅,正常
388,金汇之城,富阳,22000.0,商业/建筑面积：40-44㎡,商业,40.0,44.0,42.0,商业,正常
389,国开东方锦贤府,临安,20458.0,2室/3室/4室/建筑面积：75-128㎡,2,75.0,128.0,101.5,住宅,正常
390,钱塘ONE,西湖,37000.0,建筑面积：22-128㎡,,22.0,128.0,75.0,住宅,正常
391,飘鹰富春江花苑,桐庐县,15000.0,2室/3室/建筑面积：88-125㎡,2,88.0,125.0,106.5,住宅,正常
392,千岛湖阿尔法城,淳安县,15000.0,商业/建筑面积：35-57㎡,商业,35.0,57.0,46.0,商业,正常
393,龙潭渡云湖湾公寓,桐庐县,21000.0,商业/建筑面积：64-89㎡,商业,64.0,89.0,76.5,商业,正常
394,西溪印,西湖,55000.0,建筑面积：230-450㎡,,230.0,450.0,340.0,住宅,正常
395,西投绿城浙谷深蓝中心,西湖,20000.0,建筑面积：1754-1754㎡,,1754.0,1754.0,1754.0,住宅,正常
396,粤港湾·心安江上,建德市,14660.0,3室/4室/别墅/建筑面积：98-152㎡,3,98.0,152.0,125.0,别墅,正常
397,和平德信中心,拱墅,28000.0,建筑面积：50700㎡,,,,,住宅,正常
398,富春望,桐庐县,32000.0,3室/4室/建筑面积：145-185㎡,3,145.0,185.0,165.0,住宅,正常
399,城北地铁宝龙广场,拱墅,40000.0,建筑面积：198906㎡,,,,,住宅,正常
400,望青府,临安,26880.0,建筑面积：44474㎡,,,,,住宅,正常
401,望钱塘印中心,钱塘,27500.0,建筑面积：300㎡,,,,,住宅,正常
402,美的滨湖翠邸,临安,23980.0,3室/建筑面积：89-94㎡,3,89.0,94.0,91.5,住宅,正常
403,西投万科·开物创新大厦,西湖,26000.0,建筑面积：376㎡,,,,,住宅,正常
404,珊瑚世纪雅园,西湖,45000.0,建筑面积：541.18-960.36㎡,,541.18,960.36,750.77,住宅,正常
405,沁桂轩商铺,萧山,69415.0,建筑面积：565.63-1283.09㎡,,565.63,1283.09,924.3599999999999,住宅,正常
406,正荣鹤亭熙青府,临安,21815.0,3室/4室/建筑面积：89-130㎡,3,89.0,130.0,109.5,住宅,正常
407,萧元江南沥城·西区,萧山,16500.0,建筑面积：40485㎡,,,,,住宅,正常
408,复创云城,临平,19000.0,建筑面积：220000㎡,,,,,住宅,正常
409,千岛鲁能胜地公寓,淳安县,20000.0,商业/建筑面积：58-165㎡,商业,58.0,165.0,111.5,商业,正常
410,奥克斯中心,余杭,28000.0,建筑面积：450000㎡,,,,,住宅,正常
411,云泓之城,余杭,35000.0,建筑面积：81.57-107.11㎡,,81.57,107.11,94.34,住宅,正常
412,金瑞山南印,上城,36000.0,建筑面积：108500㎡,,,,,住宅,正常
413,棠颂大院,临安,27100.0,2室/3室/建筑面积：65-102㎡,2,65.0,102.0,83.5,住宅,正常
414,港郦中心,余杭,37500.0,商业/建筑面积：32-55㎡,商业,32.0,55.0,43.5,商业,正常
415,未来天空中心,余杭,28000.0,建筑面积：1162-2109㎡,,1162.0,2109.0,1635.5,住宅,正常
416,望朝中心,萧山,40000.0,建筑面积：170000㎡,,,,,住宅,正常
417,金马高悦府,桐庐县,21000.0,3室/4室/建筑面积：85-112㎡,3,85.0,112.0,98.5,住宅,正常
418,锦溪颐景御府,临安,19250.0,2室/3室/4室/建筑面积：77-167㎡,2,77.0,167.0,122.0,住宅,正常
419,西投银泰城,西湖,30000.0,建筑面积：520000㎡,,,,,住宅,正常
420,融信中心,上城,26500.0,建筑面积：1249-2581㎡,,1249.0,2581.0,1915.0,住宅,正常
421,鲲鹏府,临安,19250.0,建筑面积：110494㎡,,,,,住宅,正常
422,星雨华府,临安,305.0,3室/4室/别墅/建筑面积：89-190㎡,3,89.0,190.0,139.5,别墅,别墅价格异常低
423,六合浅山,淳安县,400.0,2室/3室/别墅/建筑面积：79-262㎡,2,79.0,262.0,170.5,别墅,别墅价格异常低
424,绿地中央广场,拱墅,27000.0,建筑面积：210000㎡,,,,,住宅,正常
425,西投德信云湖印,西湖,30000.0,建筑面积：76986㎡,,,,,住宅,正常
426,绿地商业中心写字楼,上城,26000.0,建筑面积：137㎡,,,,,住宅,正常
427,平澜商务中心,萧山,30000.0,建筑面积：2145.37㎡,,,,,住宅,正常
428,盛会新座,上城,50000.0,建筑面积：38978㎡,,,,,住宅,正常
429,绿都中天云屿江月,建德市,400.0,3室/4室/别墅/建筑面积：89-164㎡,3,89.0,164.0,126.5,别墅,别墅价格异常低
430,平高创业城写字楼,余杭,20000.0,建筑面积：50-50㎡,,50.0,50.0,50.0,住宅,正常
431,德金中心,上城,27000.0,建筑面积：355㎡,,,,,住宅,正常
432,听桂雅院,临安,451.0,别墅/建筑面积：171-180㎡,别墅,171.0,180.0,175.5,别墅,别墅价格异常低
433,科尔博亚时代中心,萧山,33000.0,建筑面积：118141㎡,,,,,住宅,正常
434,耦贤里,临安,26880.0,1室/2室/3室/4室/建筑面积：60-180㎡,1,60.0,180.0,120.0,住宅,正常
435,中海黄龙云起商铺,西湖,50000.0,建筑面积：90000㎡,,,,,住宅,正常
